date,published_at,source,stock,title,summary,raw_text,clean_text,tokens,stemmed_text,url,sentiment_score,sentiment_label,raw_sentiment_score
2023-08-10,2 tahun yang lalu,CNBC Indonesia,BBCA,Asing Serbu Saham Big Bank,,Asing Serbu Saham Big Bank,asing serbu saham big bank,asing serbu saham big bank,asing serbu saham big bank,https://www.cnbcindonesia.com/market/20230810065717-17-461670/asing-serbu-saham-big-bank,0.0,netral,0
2023-08-10,2 tahun yang lalu,CNBC Indonesia,BBCA,"Halim Alamsyah Ungkap Syarat ""Penting"" Bank Pacu Kredit 2023!",,"Halim Alamsyah Ungkap Syarat ""Penting"" Bank Pacu Kredit 2023!",halim alamsyah ungkap syarat penting bank pacu kredit,halim alamsyah syarat bank pacu kredit,halim alamsyah syarat bank pacu kredit,https://www.cnbcindonesia.com/mymoney/20230810142902-74-461884/halim-alamsyah-ungkap-syarat-penting-bank-pacu-kredit-2023,0.0,netral,0
2023-08-11,2 tahun yang lalu,CNBC Indonesia,BBCA,"Asing Diam-Diam Serok 5 Saham Ini, Nilainya Bikin Kaget",,"Asing Diam-Diam Serok 5 Saham Ini, Nilainya Bikin Kaget",asing diam diam serok saham ini nilainya bikin kaget,asing diam diam serok saham nilainya bikin kaget,asing diam diam serok saham nilai bikin kaget,https://www.cnbcindonesia.com/market/20230811102329-17-462150/asing-diam-diam-serok-5-saham-ini-nilainya-bikin-kaget,2.5,positif,10
2023-08-14,2 tahun yang lalu,CNBC Indonesia,BBCA,"Emiten Bus Listrik Bakrie Diguyur BCA Rp250 M, Buat Apa?",,"Emiten Bus Listrik Bakrie Diguyur BCA Rp250 M, Buat Apa?",emiten bus listrik bakrie diguyur bca rp m buat apa,emiten bus listrik bakrie diguyur bca rp,emiten bus listrik bakrie guyur bca rp,https://www.cnbcindonesia.com/market/20230814154751-17-462802/emiten-bus-listrik-bakrie-diguyur-bca-rp250-m-buat-apa,0.0,netral,0
2023-08-15,15 Agustus 2023,Kontan,BBCA,"BBNI Akan Stock Split, Simak Rekomendasi Analis pada Saham Perbankan Big Cap",,"BBNI Akan Stock Split, Simak Rekomendasi Analis pada Saham Perbankan Big Cap",bbni akan stock split simak rekomendasi analis pada saham perbankan big cap,bbni stock split simak rekomendasi analis saham perbankan big cap,bbni stock split simak rekomendasi analis saham perban big cap,https://investasi.kontan.co.id/news/bbni-akan-stock-split-simak-rekomendasi-analis-pada-saham-perbankan-big-cap,0.0,netral,0
2023-08-15,15 Agustus 2023,Kontan,BBRI,"Beda Nasib, Ini Harga Saham BBRI dan GOTO pada Perdagangan Bursa Selasa (15/8)",,"Beda Nasib, Ini Harga Saham BBRI dan GOTO pada Perdagangan Bursa Selasa (15/8)",beda nasib ini harga saham bbri dan goto pada perdagangan bursa selasa,beda nasib harga saham bbri goto perdagangan bursa selasa,beda nasib harga saham bbri goto dagang bursa selasa,https://investasi.kontan.co.id/news/beda-nasib-ini-harga-saham-bbri-dan-goto-pada-perdagangan-bursa-selasa-158,0.5,positif,1
2023-08-16,2 tahun yang lalu,CNBC Indonesia,BBCA,"Rupiah Melemah, Saham Bank Tertekan",,"Rupiah Melemah, Saham Bank Tertekan",rupiah melemah saham bank tertekan,rupiah melemah saham bank tertekan,rupiah lemah saham bank tekan,https://www.cnbcindonesia.com/market/20230816114030-17-463460/rupiah-melemah-saham-bank-tertekan,3.0,positif,6
2023-08-17,2 tahun yang lalu,CNBC Indonesia,BBCA,Merdeka! Ini Deretan 10 Emiten Penguasa Pasar Modal RI,,Merdeka! Ini Deretan 10 Emiten Penguasa Pasar Modal RI,merdeka ini deretan emiten penguasa pasar modal ri,merdeka deretan emiten penguasa pasar modal ri,merdeka deret emiten kuasa pasar modal ri,https://www.cnbcindonesia.com/market/20230817164711-17-463898/merdeka-ini-deretan-10-emiten-penguasa-pasar-modal-ri,2.5,positif,5
2023-08-21,2 tahun yang lalu,CNBC Indonesia,BBCA,"BMRI Melesat 10% Sejak Stock Split, Bisa Tembus Harga Awal?",,"BMRI Melesat 10% Sejak Stock Split, Bisa Tembus Harga Awal?",bmri melesat sejak stock split bisa tembus harga awal,bmri melesat stock split tembus harga,bmri lesat stock split tembus harga,https://www.cnbcindonesia.com/market/20230821092820-17-464547/bmri-melesat-10-sejak-stock-split-bisa-tembus-harga-awal,3.0,positif,6
2023-08-21,2 tahun yang lalu,CNBC Indonesia,BBCA,Bos BCA Kasih Hadiah Saham Rp 37 M ke Anaknya,,Bos BCA Kasih Hadiah Saham Rp 37 M ke Anaknya,bos bca kasih hadiah saham rp m ke anaknya,bos bca kasih hadiah saham rp anaknya,bos bca kasih hadiah saham rp anak,https://www.cnbcindonesia.com/market/20230821091850-17-464549/bos-bca-kasih-hadiah-saham-rp-37-m-ke-anaknya,1.5,positif,6
2023-08-22,2 tahun yang lalu,CNBC Indonesia,BBCA,"Belajar dari Bos BCA, Ini Manfaat Hibah Harta ke Anak",,"Belajar dari Bos BCA, Ini Manfaat Hibah Harta ke Anak",belajar dari bos bca ini manfaat hibah harta ke anak,belajar bos bca manfaat hibah harta anak,ajar bos bca manfaat hibah harta anak,https://www.cnbcindonesia.com/mymoney/20230822060537-72-464857/belajar-dari-bos-bca-ini-manfaat-hibah-harta-ke-anak,2.0,positif,10
2023-08-22,2 tahun yang lalu,CNBC Indonesia,BBCA,Bos BCA Kasih Saham Rp 74 M Kepada Dua Anaknya,,Bos BCA Kasih Saham Rp 74 M Kepada Dua Anaknya,bos bca kasih saham rp m kepada dua anaknya,bos bca kasih saham rp anaknya,bos bca kasih saham rp anak,https://www.cnbcindonesia.com/market/20230822064826-17-464872/bos-bca-kasih-saham-rp-74-m-kepada-dua-anaknya,0.6666666666666666,positif,2
2023-08-22,2 tahun yang lalu,CNBC Indonesia,BBCA,"BCA Guyur Champ Resto (ENAK) Rp 375,07 M, Buat Apa?",,"BCA Guyur Champ Resto (ENAK) Rp 375,07 M, Buat Apa?",bca guyur champ resto enak rp m buat apa,bca guyur champ resto rp,bca guyur champ resto rp,https://www.cnbcindonesia.com/market/20230822111518-17-465011/bca-guyur-champ-resto--enak--rp-37507-m-buat-apa,0.0,netral,0
2023-08-22,2 tahun yang lalu,CNBC Indonesia,BBCA,"Asing Net Sell Rp 2,31 T, Dua Saham Big Bank Banyak Dilepas",,"Asing Net Sell Rp 2,31 T, Dua Saham Big Bank Banyak Dilepas",asing net sell rp t dua saham big bank banyak dilepas,asing net sell rp saham big bank dilepas,asing net sell rp saham big bank lepas,https://www.cnbcindonesia.com/market/20230822071923-17-464881/asing-net-sell-rp-231-t-dua-saham-big-bank-banyak-dilepas,-2.0,negatif,-2
2023-08-23,2 tahun yang lalu,CNBC Indonesia,BBCA,"Gak Cuma Bos BCA, Konglomerat Ini Juga Hibahkan Saham",,"Gak Cuma Bos BCA, Konglomerat Ini Juga Hibahkan Saham",gak cuma bos bca konglomerat ini juga hibahkan saham,gak bos bca konglomerat hibahkan saham,gak bos bca konglomerat hibah saham,https://www.cnbcindonesia.com/mymoney/20230823020046-72-465235/gak-cuma-bos-bca-konglomerat-ini-juga-hibahkan-saham,3.5,positif,7
2023-08-23,2 tahun yang lalu,CNBC Indonesia,BBCA,Sayang Mandek! Kebijakan Ini Bisa Bikin Rupiah Menguat Tajam,,Sayang Mandek! Kebijakan Ini Bisa Bikin Rupiah Menguat Tajam,sayang mandek kebijakan ini bisa bikin rupiah menguat tajam,sayang mandek kebijakan bikin rupiah menguat tajam,sayang mandek bijak bikin rupiah kuat tajam,https://www.cnbcindonesia.com/market/20230823212732-17-465613/sayang-mandek-kebijakan-ini-bisa-bikin-rupiah-menguat-tajam,3.0,positif,12
2023-08-24,2 tahun yang lalu,CNBC Indonesia,BBCA,"Warga RI Makin Doyan Pinjol, Kredit Macet Menggelembung",,"Warga RI Makin Doyan Pinjol, Kredit Macet Menggelembung",warga ri makin doyan pinjol kredit macet menggelembung,warga ri doyan pinjol kredit macet menggelembung,warga ri doyan pinjol kredit macet gelembung,https://www.cnbcindonesia.com/market/20230824133818-17-465811/warga-ri-makin-doyan-pinjol-kredit-macet-menggelembung,0.0,netral,0
2023-08-24,2 tahun yang lalu,CNBC Indonesia,BBCA,"IHSG 'Hattrick', Asing Sepakat Beli Saham Ini",,"IHSG 'Hattrick', Asing Sepakat Beli Saham Ini",ihsg hattrick asing sepakat beli saham ini,ihsg hattrick asing sepakat beli saham,ihsg hattrick asing sepakat beli saham,https://www.cnbcindonesia.com/market/20230824061747-17-465629/ihsg-hattrick-asing-sepakat-beli-saham-ini,3.0,positif,6
2023-08-25,2 tahun yang lalu,CNBC Indonesia,BBCA,"IHSG Gagal Bertahan, Asing Pilih Lepas Saham Ini",,"IHSG Gagal Bertahan, Asing Pilih Lepas Saham Ini",ihsg gagal bertahan asing pilih lepas saham ini,ihsg gagal bertahan asing pilih lepas saham,ihsg gagal tahan asing pilih lepas saham,https://www.cnbcindonesia.com/market/20230825063105-17-465979/ihsg-gagal-bertahan-asing-pilih-lepas-saham-ini,-1.75,negatif,-7
2023-08-25,2 tahun yang lalu,CNBC Indonesia,BBCA,"Profil Bos BCA Jahja Setiaatmadja, Heboh Hibah Saham Rp 74 M",,"Profil Bos BCA Jahja Setiaatmadja, Heboh Hibah Saham Rp 74 M",profil bos bca jahja setiaatmadja heboh hibah saham rp m,profil bos bca jahja setiaatmadja heboh hibah saham rp,profil bos bca jahja setiaatmadja heboh hibah saham rp,https://www.cnbcindonesia.com/market/20230825084243-17-466025/profil-bos-bca-jahja-setiaatmadja-heboh-hibah-saham-rp-74-m,2.6666666666666665,positif,8
2023-08-25,2 tahun yang lalu,CNBC Indonesia,BBCA,"Sebelum Hibah Saham Rp 74 M, Bos BCA Pernah Bisnis Sewa DVD",,"Sebelum Hibah Saham Rp 74 M, Bos BCA Pernah Bisnis Sewa DVD",sebelum hibah saham rp m bos bca pernah bisnis sewa dvd,hibah saham rp bos bca bisnis sewa dvd,hibah saham rp bos bca bisnis sewa dvd,https://www.cnbcindonesia.com/market/20230825091616-17-466037/sebelum-hibah-saham-rp-74-m-bos-bca-pernah-bisnis-sewa-dvd,3.3333333333333335,positif,10
2023-08-28,2 tahun yang lalu,CNBC Indonesia,BBRI,BRI Bagikan Bonus Saham Kepada Direksi dan Komisaris,,BRI Bagikan Bonus Saham Kepada Direksi dan Komisaris,bri bagikan bonus saham kepada direksi dan komisaris,bri bagikan bonus saham direksi komisaris,bri bagi bonus saham direksi komisaris,https://www.cnbcindonesia.com/market/20230828132040-17-466708/bri-bagikan-bonus-saham-kepada-direksi-dan-komisaris,1.0,positif,3
2023-08-29,2 tahun yang lalu,CNBC Indonesia,BBCA,Bos Asuransi Buka-bukaan Soal Kredit Macet Bank Jadi Beban,,Bos Asuransi Buka-bukaan Soal Kredit Macet Bank Jadi Beban,bos asuransi buka bukaan soal kredit macet bank jadi beban,bos asuransi buka bukaan kredit macet bank beban,bos asuransi buka buka kredit macet bank beban,https://www.cnbcindonesia.com/market/20230829073519-17-466955/bos-asuransi-buka-bukaan-soal-kredit-macet-bank-jadi-beban,1.0,positif,4
2023-08-30,2 tahun yang lalu,CNBC Indonesia,BBRI,Ssst... BRI Punya Agenda Aksi Korporasi Tahun Ini,,Ssst... BRI Punya Agenda Aksi Korporasi Tahun Ini,ssst bri punya agenda aksi korporasi tahun ini,ssst bri agenda aksi korporasi tahun,ssst bri agenda aksi korporasi tahun,https://www.cnbcindonesia.com/market/20230830093909-17-467384/ssst-bri-punya-agenda-aksi-korporasi-tahun-ini,2.0,positif,2
2023-08-30,2 tahun yang lalu,CNBC Indonesia,BBRI,"Cetak Laba Rp 29,56 T, Saham BBRI Masih Malu-Malu",,"Cetak Laba Rp 29,56 T, Saham BBRI Masih Malu-Malu",cetak laba rp t saham bbri masih malu malu,cetak laba rp saham bbri malu malu,cetak laba rp saham bbri malu malu,https://www.cnbcindonesia.com/market/20230830095454-17-467390/cetak-laba-rp-2956-t-saham-bbri-masih-malu-malu,2.6666666666666665,positif,8
2023-08-30,2 tahun yang lalu,CNBC Indonesia,BBRI,"Laba Bank BRI Naik 18,8% Jadi Rp 29,56 T di Semester I-2023",,"Laba Bank BRI Naik 18,8% Jadi Rp 29,56 T di Semester I-2023",laba bank bri naik jadi rp t di semester i,laba bank bri rp semester,laba bank bri rp semester,https://www.cnbcindonesia.com/market/20230830084800-17-467363/laba-bank-bri-naik-188-jadi-rp-2956-t-di-semester-i-2023,4.0,positif,4
2023-08-31,31 Agustus 2023,Kontan,BBCA,"Beda Arah, Ini Harga Saham BBCA dan GOTO di Perdagangan Akhir Bulan Agustus",,"Beda Arah, Ini Harga Saham BBCA dan GOTO di Perdagangan Akhir Bulan Agustus",beda arah ini harga saham bbca dan goto di perdagangan akhir bulan agustus,beda arah harga saham bbca goto perdagangan agustus,beda arah harga saham bbca goto dagang agustus,https://investasi.kontan.co.id/news/beda-arah-ini-harga-saham-bbca-dan-goto-di-perdagangan-akhir-bulan-agustus,0.6666666666666666,positif,2
2023-08-31,2 tahun yang lalu,CNBC Indonesia,BBRI,"Resep Sunarso Bikin Kinerja BRI Moncer & Cetak Laba Rp 29,5 T",,"Resep Sunarso Bikin Kinerja BRI Moncer & Cetak Laba Rp 29,5 T",resep sunarso bikin kinerja bri moncer cetak laba rp t,resep sunarso bikin kinerja bri moncer cetak laba rp,resep sunarso bikin kerja bri moncer cetak laba rp,https://www.cnbcindonesia.com/market/20230831093457-19-467729/resep-sunarso-bikin-kinerja-bri-moncer-cetak-laba-rp-295-t,3.0,positif,9
2023-08-31,2 tahun yang lalu,CNBC Indonesia,BBCA,"Adu Cuan Puluhan Triliun, Siapa  Bank Paling Sakti di RI?",,"Adu Cuan Puluhan Triliun, Siapa  Bank Paling Sakti di RI?",adu cuan puluhan triliun siapa bank paling sakti di ri,adu cuan puluhan triliun bank sakti ri,adu cuan puluh triliun bank sakti ri,https://www.cnbcindonesia.com/research/20230831223941-128-468003/adu-cuan-puluhan-triliun-siapa-bank-paling-sakti-di-ri,-3.0,negatif,-3
2023-09-04,2 tahun yang lalu,CNBC Indonesia,BBCA,Deretan Saham Ini Diborong Asing Sepanjang Pekan Lalu,,Deretan Saham Ini Diborong Asing Sepanjang Pekan Lalu,deretan saham ini diborong asing sepanjang pekan lalu,deretan saham diborong asing pekan,deret saham borong asing pekan,https://www.cnbcindonesia.com/market/20230904054156-17-468704/deretan-saham-ini-diborong-asing-sepanjang-pekan-lalu,2.0,positif,2
2023-09-04,04 September 2023,Kontan,BBCA,Kredit Korporasi Bank Big Cap Melesu Kendati Kredit Bermasalah Melandai,,Kredit Korporasi Bank Big Cap Melesu Kendati Kredit Bermasalah Melandai,kredit korporasi bank big cap melesu kendati kredit bermasalah melandai,kredit korporasi bank big cap melesu kendati kredit bermasalah melandai,kredit korporasi bank big cap lesu kendati kredit masalah landai,https://keuangan.kontan.co.id/news/kredit-korporasi-bank-big-cap-melesu-kendati-kredit-bermasalah-melandai,-3.6666666666666665,negatif,-11
2023-09-05,2 tahun yang lalu,CNBC Indonesia,BBCA,"Daftar 5 Perusahaan Terbesar di Asia Tenggara, BCA Juara",,"Daftar 5 Perusahaan Terbesar di Asia Tenggara, BCA Juara",daftar perusahaan terbesar di asia tenggara bca juara,daftar perusahaan terbesar asia tenggara bca juara,daftar usaha besar asia tenggara bca juara,https://www.cnbcindonesia.com/research/20230905013701-128-469151/daftar-5-perusahaan-terbesar-di-asia-tenggara-bca-juara,2.0,positif,6
2023-09-05,2 tahun yang lalu,CNBC Indonesia,BBCA,Asing Terciduk Lepas Saham Ini Saat IHSG Mau Tembus 7.000,,Asing Terciduk Lepas Saham Ini Saat IHSG Mau Tembus 7.000,asing terciduk lepas saham ini saat ihsg mau tembus,asing terciduk lepas saham ihsg tembus,asing ciduk lepas saham ihsg tembus,https://www.cnbcindonesia.com/market/20230905071145-17-469186/asing-terciduk-lepas-saham-ini-saat-ihsg-mau-tembus-7000,0.5,positif,1
2023-09-07,2 tahun yang lalu,CNBC Indonesia,BBCA,"IHSG 7.000, Asing Lepas Saham Bank Jumbo Ini",,"IHSG 7.000, Asing Lepas Saham Bank Jumbo Ini",ihsg asing lepas saham bank jumbo ini,ihsg asing lepas saham bank jumbo,ihsg asing lepas saham bank jumbo,https://www.cnbcindonesia.com/market/20230907063439-17-470169/ihsg-7000-asing-lepas-saham-bank-jumbo-ini,-2.0,negatif,-2
2023-09-08,2 tahun yang lalu,CNBC Indonesia,BBCA,"Asing Net Sell Rp 1,1 T, Saham Bank Ini Paling Banyak Dijual",,"Asing Net Sell Rp 1,1 T, Saham Bank Ini Paling Banyak Dijual",asing net sell rp t saham bank ini paling banyak dijual,asing net sell rp saham bank dijual,asing net sell rp saham bank jual,https://www.cnbcindonesia.com/market/20230908063337-17-470574/asing-net-sell-rp-11-t-saham-bank-ini-paling-banyak-dijual,1.0,positif,1
2023-09-08,2 tahun yang lalu,CNBC Indonesia,BBCA,Anak Usaha TPMA Dapat Kredit Rp 1 T dari BCA Untuk Ini,,Anak Usaha TPMA Dapat Kredit Rp 1 T dari BCA Untuk Ini,anak usaha tpma dapat kredit rp t dari bca untuk ini,anak usaha tpma kredit rp bca,anak usaha tpma kredit rp bca,https://www.cnbcindonesia.com/market/20230908104457-17-470671/anak-usaha-tpma-dapat-kredit-rp-1-t-dari-bca-untuk-ini,-1.0,negatif,-2
2023-09-11,2 tahun yang lalu,CNBC Indonesia,BBCA,"Window Dressing Segera Tiba, Awas Kena jebakan Make Up MI",,"Window Dressing Segera Tiba, Awas Kena jebakan Make Up MI",window dressing segera tiba awas kena jebakan make up mi,window dressing awas jebakan make up mi,window dressing awas jebak make up mi,https://www.cnbcindonesia.com/research/20230911104538-128-471282/window-dressing-segera-tiba-awas-kena-jebakan-make-up-mi,4.0,positif,4
2023-09-11,2 tahun yang lalu,CNBC Indonesia,BBCA,"Dividen Bank akan Diatur OJK, Ini Bocorannya",,"Dividen Bank akan Diatur OJK, Ini Bocorannya",dividen bank akan diatur ojk ini bocorannya,dividen bank diatur ojk bocorannya,dividen bank atur ojk bocor,https://www.cnbcindonesia.com/market/20230911105916-17-471299/dividen-bank-akan-diatur-ojk-ini-bocorannya,0.0,netral,0
2023-09-12,12 September 2023,Kontan,BBRI,"Memerah, Intip Harga Saham BBRI dan TOTO di Perdagangan Bursa Selasa (12/9)",,"Memerah, Intip Harga Saham BBRI dan TOTO di Perdagangan Bursa Selasa (12/9)",memerah intip harga saham bbri dan toto di perdagangan bursa selasa,memerah intip harga saham bbri toto perdagangan bursa selasa,merah intip harga saham bbri toto dagang bursa selasa,https://investasi.kontan.co.id/news/memerah-intip-harga-saham-bbri-dan-toto-di-perdagangan-bursa-selasa-129,3.5,positif,7
2023-09-12,2 tahun yang lalu,CNBC Indonesia,BBCA,"Mayoritas Saham Bank Loyo, Gegara OJK Mau Atur Dividen?",,"Mayoritas Saham Bank Loyo, Gegara OJK Mau Atur Dividen?",mayoritas saham bank loyo gegara ojk mau atur dividen,mayoritas saham bank loyo gegara ojk atur dividen,mayoritas saham bank loyo gegara ojk atur dividen,https://www.cnbcindonesia.com/market/20230912113342-17-471683/mayoritas-saham-bank-loyo-gegara-ojk-mau-atur-dividen,0.5,positif,1
2023-09-12,2 tahun yang lalu,CNBC Indonesia,BBCA,BCA akan Tutup Rekening Rp 0 dan Tidak Aktif,,BCA akan Tutup Rekening Rp 0 dan Tidak Aktif,bca akan tutup rekening rp dan tidak aktif,bca tutup rekening rp aktif,bca tutup rekening rp aktif,https://www.cnbcindonesia.com/market/20230912115528-17-471696/bca-akan-tutup-rekening-rp-0-dan-tidak-aktif,0.0,netral,0
2023-09-13,13 September 2023,Kontan,BBCA,Harga Saham BBCA & BUMI Kompak Melemah di Perdagangan Bursa Rabu (13/9),,Harga Saham BBCA & BUMI Kompak Melemah di Perdagangan Bursa Rabu (13/9),harga saham bbca bumi kompak melemah di perdagangan bursa rabu,harga saham bbca bumi kompak melemah perdagangan bursa rabu,harga saham bbca bumi kompak lemah dagang bursa rabu,https://investasi.kontan.co.id/news/harga-saham-bbca-bumi-kompak-melemah-di-perdagangan-bursa-rabu-139,4.0,positif,8
2023-09-14,2 tahun yang lalu,CNBC Indonesia,BBCA,"Fokus Asuransi Jiwa, Dana Pensiun BCA Life Dibubarkan",,"Fokus Asuransi Jiwa, Dana Pensiun BCA Life Dibubarkan",fokus asuransi jiwa dana pensiun bca life dibubarkan,fokus asuransi jiwa dana pensiun bca life dibubarkan,fokus asuransi jiwa dana pensiun bca life bubar,https://www.cnbcindonesia.com/market/20230914094427-17-472363/fokus-asuransi-jiwa-dana-pensiun-bca-life-dibubarkan,0.5,positif,2
2023-09-14,2 tahun yang lalu,CNBC Indonesia,BBCA,"OJK Mau Atur Dividen Bank, Siapa yang Paling Terdampak?",,"OJK Mau Atur Dividen Bank, Siapa yang Paling Terdampak?",ojk mau atur dividen bank siapa yang paling terdampak,ojk atur dividen bank terdampak,ojk atur dividen bank dampak,https://www.cnbcindonesia.com/market/20230914095942-17-472372/ojk-mau-atur-dividen-bank-siapa-yang-paling-terdampak,0.5,positif,1
2023-09-15,2 tahun yang lalu,CNBC Indonesia,BBCA,"Bank JTrust Indonesia Bidik Kredit Rp 5,5 T di 2023",,"Bank JTrust Indonesia Bidik Kredit Rp 5,5 T di 2023",bank jtrust indonesia bidik kredit rp t di,bank jtrust indonesia bidik kredit rp,bank jtrust indonesia bidik kredit rp,https://www.cnbcindonesia.com/market/20230915190044-17-472920/bank-jtrust-indonesia-bidik-kredit-rp-55-t-di-2023,-2.0,negatif,-2
2023-09-19,2 tahun yang lalu,CNBC Indonesia,BBCA,"Anomali! IHSG Justru Lari Kencang Bulan Ini, Kutukan Hilang?",,"Anomali! IHSG Justru Lari Kencang Bulan Ini, Kutukan Hilang?",anomali ihsg justru lari kencang bulan ini kutukan hilang,anomali ihsg lari kencang kutukan hilang,anomali ihsg lari kencang kutu hilang,https://www.cnbcindonesia.com/research/20230919004820-128-473520/anomali-ihsg-justru-lari-kencang-bulan-ini-kutukan-hilang,1.3333333333333333,positif,4
2023-09-20,2 tahun yang lalu,CNBC Indonesia,BBRI,Masih Berlangsung! Yuk Tengok Pesta Rakyat Simpedes di Gresik,,Masih Berlangsung! Yuk Tengok Pesta Rakyat Simpedes di Gresik,masih berlangsung yuk tengok pesta rakyat simpedes di gresik,yuk tengok pesta rakyat simpedes gresik,yuk tengok pesta rakyat simpedes gresik,https://www.cnbcindonesia.com/news/20230920143411-4-474082/masih-berlangsung-yuk-tengok-pesta-rakyat-simpedes-di-gresik,3.3333333333333335,positif,10
2023-09-20,2 tahun yang lalu,CNBC Indonesia,BBCA,Tok! OJK Resmi Atur Dividen Bank,,Tok! OJK Resmi Atur Dividen Bank,tok ojk resmi atur dividen bank,tok ojk resmi atur dividen bank,tok ojk resmi atur dividen bank,https://www.cnbcindonesia.com/market/20230920125337-17-474036/tok-ojk-resmi-atur-dividen-bank,3.0,positif,6
2023-09-21,2 tahun yang lalu,CNBC Indonesia,BBCA,"Sedih! Banyak UMKM RI Tak Punya Akses Kredit ke Bank, Kenapa?",,"Sedih! Banyak UMKM RI Tak Punya Akses Kredit ke Bank, Kenapa?",sedih banyak umkm ri tak punya akses kredit ke bank kenapa,sedih umkm ri akses kredit bank,sedih umkm ri akses kredit bank,https://www.cnbcindonesia.com/news/20230921110408-4-474345/sedih-banyak-umkm-ri-tak-punya-akses-kredit-ke-bank-kenapa,-1.5,negatif,-3
2023-09-21,2 tahun yang lalu,CNBC Indonesia,BBCA,"Dividen Bank akan Dibatasi, Investor Untung Atau Buntung?",,"Dividen Bank akan Dibatasi, Investor Untung Atau Buntung?",dividen bank akan dibatasi investor untung atau buntung,dividen bank dibatasi investor untung buntung,dividen bank batas investor untung buntung,https://www.cnbcindonesia.com/research/20230921235521-128-474591/dividen-bank-akan-dibatasi-investor-untung-atau-buntung,-1.6666666666666667,negatif,-5
2023-09-25,2 tahun yang lalu,CNBC Indonesia,BBCA,"ATM & Mbanking Eror, Ini Kata BCA",,"ATM & Mbanking Eror, Ini Kata BCA",atm mbanking eror ini kata bca,atm mbanking eror bca,atm mbanking eror bca,https://www.cnbcindonesia.com/market/20230925133536-17-475302/atm-mbanking-eror-ini-kata-bca,-4.0,negatif,-4
2023-09-25,2 tahun yang lalu,CNBC Indonesia,BBCA,"OJK Batasi Dividen Bank, Investor Bisa Untung Atau Buntung?",,"OJK Batasi Dividen Bank, Investor Bisa Untung Atau Buntung?",ojk batasi dividen bank investor bisa untung atau buntung,ojk batasi dividen bank investor untung buntung,ojk batas dividen bank investor untung buntung,https://www.cnbcindonesia.com/market/20230925163542-19-475381/ojk-batasi-dividen-bank-investor-bisa-untung-atau-buntung,-1.6666666666666667,negatif,-5
2023-09-26,2 tahun yang lalu,CNBC Indonesia,BBCA,"Musim Dividen Sebentar Lagi,  Siap-Siap Dapat Uang Kaget",,"Musim Dividen Sebentar Lagi,  Siap-Siap Dapat Uang Kaget",musim dividen sebentar lagi siap siap dapat uang kaget,musim dividen sebentar uang kaget,musim dividen sebentar uang kaget,https://www.cnbcindonesia.com/research/20230926164755-128-475714/musim-dividen-sebentar-lagi-siap-siap-dapat-uang-kaget,0.5,positif,1
2023-09-26,2 tahun yang lalu,CNBC Indonesia,BBCA,M-Banking dan ATM BCA Error Lagi,,M-Banking dan ATM BCA Error Lagi,m banking dan atm bca error lagi,banking atm bca error,banking atm bca error,https://www.cnbcindonesia.com/market/20230926154025-17-475692/m-banking-dan-atm-bca-error-lagi,-5.0,negatif,-5
2023-09-26,2 tahun yang lalu,CNBC Indonesia,BBCA,"Netizen Heboh, M-Banking BCA Error Lagi",,"Netizen Heboh, M-Banking BCA Error Lagi",netizen heboh m banking bca error lagi,netizen heboh banking bca error,netizen heboh banking bca error,https://www.cnbcindonesia.com/news/20230926183446-8-475766/netizen-heboh-m-banking-bca-error-lagi,-2.0,negatif,-4
2023-09-27,2 tahun yang lalu,CNBC Indonesia,BBCA,"BCA akan Tutup Rekening Saldo Nol Rupiah, Catat Tanggalnya",,"BCA akan Tutup Rekening Saldo Nol Rupiah, Catat Tanggalnya",bca akan tutup rekening saldo nol rupiah catat tanggalnya,bca tutup rekening saldo nol rupiah catat tanggalnya,bca tutup rekening saldo nol rupiah catat tanggal,https://www.cnbcindonesia.com/market/20230927102051-17-475896/bca-akan-tutup-rekening-saldo-nol-rupiah-catat-tanggalnya,-1.75,negatif,-7
2023-09-27,27 September 2023,Kontan,BBCA,Intip Harga Saham GOTO & BBCA yang Beda Arah di Perdagangan Bursa Rabu (27/9),,Intip Harga Saham GOTO & BBCA yang Beda Arah di Perdagangan Bursa Rabu (27/9),intip harga saham goto bbca yang beda arah di perdagangan bursa rabu,intip harga saham goto bbca beda arah perdagangan bursa rabu,intip harga saham goto bbca beda arah dagang bursa rabu,https://investasi.kontan.co.id/news/intip-harga-saham-goto-bbca-yang-beda-arah-di-perdagangan-bursa-rabu-279,0.6666666666666666,positif,2
2023-09-27,2 tahun yang lalu,CNBC Indonesia,BBRI,Tips Investasi Demi Masa Depan Cerah Bersama BRI Prioritas,,Tips Investasi Demi Masa Depan Cerah Bersama BRI Prioritas,tips investasi demi masa depan cerah bersama bri prioritas,tips investasi cerah bri prioritas,tips investasi cerah bri prioritas,https://www.cnbcindonesia.com/market/20230927091122-19-475865/tips-investasi-demi-masa-depan-cerah-bersama-bri-prioritas,4.0,positif,4
